age,gender,height,weight,body_fat_percentage,Resting_BPM,active_BPM,Exercise
55,F,151.6,60.3,36.9,82,107,Hiking
27,F,169.3,63.8,25.1,82,111,Tai Bo
48,F,161.1,48.8,23.2,82,109,Rock Climbing
60,M,165.5,72.68,22.8,82,74,Weightlifting
52,M,169.8,64.3,27.2,82,107,Horseback Riding
19,M,177.3,80.8,20.6,82,105,Bicycle Riding
64,F,153,63.5,37,82,111,Dodgeball
58,M,169.1,72.1,26.7,82,110,Football
23,F,171.1,54.5,24.1,82,114,Walking
30,M,167.3,65.9,8.9,82,127,Jogging
61,F,161.1,64.6,35.4,82,105,Treadmill Running
56,M,169.1,66,21.7,82,106,Cycling
26,F,164.7,68.6,33.4,82,133,Swimming
25,F,167.1,56.6,19.1,82,112,Dancing
21,M,164,48.5,14.9,82,99,Aerobics
26,M,182.1,79.3,9.4,82,104,Gymnastics
17,M,180.6,65.3,9.9,82,110,Pilates
61,M,169.2,69.8,29.9,81,108,Yoga
31,F,158.6,51.4,30.6,81,109,Golf
23,F,164.1,56.4,24.2,81,111,Bowling
45,M,176.7,87.9,26.3,81,101,Table Tennis
50,M,171.7,78.1,25,81,113,Hiking
19,M,171.8,72.8,13.7,81,96,Tai Bo
18,M,173.9,74.9,14.6,81,119,Rock Climbing
20,F,162,71.8,40.3,81,119,Weightlifting
32,F,165,54,22.5,81,104,Horseback Riding
57,F,160,61.8,25.1,81,130,Bicycle Riding
61,M,169.5,54.3,15.4,81,158,Dodgeball
53,F,155.4,58.2,37.5,81,124,Football
19,F,171.4,78,32.8,81,111,Walking
61,M,164.3,66.1,25.3,80,147,Jogging
24,M,181.5,102.5,30.8,80,124,Treadmill Running
19,M,172.8,71.5,18.2,80,109,Cycling
26,F,165.6,48.5,26,80,135,Swimming
64,F,158.9,56.1,32.1,80,116,Dancing
18,M,175,72.5,16.5,80,115,Aerobics
60,F,156.2,72.6,34.9,80,98,Gymnastics
31,F,163.7,65.6,32.7,80,118,Pilates
45,F,151.7,44.8,32.1,80,100,Yoga
18,M,173.1,52.2,4.6,80,133,Golf
21,M,172.4,61.58,15.4,80,110,Bowling
34,M,186.1,100.2,20.6,80,181,Table Tennis
18,M,167.5,89.72,34.7,80,120,Hiking
26,F,153.6,51.2,33.7,80,110,Tai Bo
14,M,171.5,89.7,33.2,80,130,Rock Climbing
20,F,157.3,47.9,23.5,80,114,Weightlifting
48,F,172.8,64.6,23.7,80,110,Horseback Riding
28,M,167.4,55.3,10,80,102,Bicycle Riding
27,F,155.6,53.4,31.8,80,99,Dodgeball
61,M,177.6,94.8,29.1,80,92,Football
34,M,177.9,110.9,36.1,80,105,Walking
62,F,157.4,60.4,38.7,80,103,Jogging
23,F,170.4,54.9,21.2,79,118,Treadmill Running
21,F,154.6,50.9,32.9,79,129,Cycling
20,F,156.1,49.3,21.4,79,104,Swimming
56,M,173.4,68.5,26.4,79,105,Dancing
63,M,153.4,55.3,21.9,79,155,Aerobics
60,M,160.8,68.3,24.8,79,92,Gymnastics
19,M,181.5,103.4,33.4,79,142,Pilates
33,M,171.9,66.9,16.6,79,101,Yoga
18,M,183.7,79.6,25,79,125,Golf
39,F,162.4,56.5,24.9,79,103,Bowling
24,M,170.7,62.7,17,79,98,Table Tennis
18,M,170.1,67.7,19.5,79,103,Hiking
60,M,173,79.8,31.9,79,98,Tai Bo
59,F,154.1,49.8,17.8,79,106,Rock Climbing
19,M,176.7,70.8,8.8,79,88,Weightlifting
15,M,172.6,53.7,8.2,79,99,Horseback Riding
21,M,170.5,65.9,14.5,79,96,Bicycle Riding
18,M,170.7,60.9,9.3,79,116,Dodgeball
29,F,156.7,47.5,28.1,79,123,Football
56,F,147,47.6,35.2,78,123,Walking
24,M,174,120.6,37.7,78,104,Jogging
35,F,157.1,59.5,38.1,78,113,Treadmill Running
57,F,165.6,70.2,36.4,78,101,Cycling
51,F,164.2,59.5,31.3,78,109,Swimming
47,F,161.7,62.8,26.8,78,100,Dancing
22,F,166.1,53.2,30.2,78,151,Aerobics
23,M,166.9,76.4,21.3,78,95,Gymnastics
64,M,170.1,68.7,18.8,78,103,Pilates
29,F,164.9,56.4,27.8,78,122,Yoga
60,M,162.2,67.1,21.9,78,94,Golf
63,M,164.1,60.9,16.9,78,112,Bowling
36,F,156,70,35.7,78,115,Table Tennis
23,M,187.7,91,15.4,78,99,Hiking
62,M,160.5,63.4,25.6,78,112,Tai Bo
36,F,164.2,53.9,25.4,78,122,Rock Climbing
28,M,181.7,84.4,22.8,77,89,Weightlifting
20,M,177.4,77.1,18.4,77,100,Horseback Riding
55,F,157.3,63,37.9,77,129,Bicycle Riding
13,F,164.6,54.6,21.7,77,106,Dodgeball
19,M,177.4,64.9,14.2,77,103,Football
41,M,169.5,70.5,19.3,77,100,Walking
39,F,156.5,57.6,32.3,77,115,Jogging
58,M,170.3,72.3,26.5,77,114,Treadmill Running
19,M,169.7,63.6,18.9,77,127,Cycling
38,F,154.2,49.5,20.4,77,98,Swimming
56,F,156.1,57.3,35.1,76,97,Dancing
26,F,172,56.4,23.7,76,119,Aerobics
18,M,181,73.5,11.8,76,97,Gymnastics
32,M,171.8,71.6,20.2,76,91,Pilates
19,M,184.2,68.5,13.7,76,105,Yoga
31,M,170,86.7,22.1,76,105,Golf
54,F,158.3,65.7,38,76,115,Bowling
18,M,173.8,82.8,21.9,76,125,Table Tennis
25,M,164.2,58.7,20.1,76,115,Hiking
27,F,161.3,87.5,46.3,76,125,Tai Bo
18,M,181.7,108.7,33.8,76,116,Rock Climbing
22,M,175.9,63.8,12.4,75,104,Weightlifting
23,M,177.3,74.6,15.5,75,94,Horseback Riding
29,F,156.4,53.8,29.2,75,96,Bicycle Riding
31,M,175.3,66.4,16.2,75,99,Dodgeball
22,F,159.6,72.7,41.2,75,124,Football
18,M,173.2,74.4,16.7,75,106,Walking
35,M,165.6,77.7,30.9,75,106,Jogging
64,M,165,58.2,23.7,75,93,Treadmill Running
21,F,161.3,65.4,34.3,75,108,Cycling
18,M,186,97.76,21.4,75,105,Swimming
44,F,159.6,73.1,39.3,75,129,Dancing
39,F,157.8,51.4,23.8,75,104,Aerobics
59,M,172,72.4,22.6,75,101,Gymnastics
49,M,168.7,61.2,18.8,75,105,Pilates
31,M,176.4,90.6,23.8,75,114,Yoga
47,F,158,68.6,39.8,75,113,Golf
18,M,171,58.5,13.6,75,127,Bowling
60,M,164.2,71.2,30.6,75,131,Table Tennis
22,F,163.1,69.2,40.1,74,109,Hiking
58,F,162.1,77.6,39.8,74,110,Tai Bo
49,F,161.5,72.1,41.8,74,105,Rock Climbing
25,F,174.7,59.7,26.9,74,118,Weightlifting
61,M,166.4,70.2,19.7,74,96,Horseback Riding
17,M,171.7,70.8,16.5,74,99,Bicycle Riding
18,M,181.6,77.1,17.3,74,115,Dodgeball
18,M,175.7,67.2,10.5,74,107,Football
23,F,168.8,58.3,24.4,74,115,Walking
55,F,163.1,62,32.7,74,98,Jogging
28,F,154.4,49.4,25.2,74,113,Treadmill Running
28,M,171.1,75.4,21.8,74,97,Cycling
54,F,161.9,57.6,24,74,114,Swimming
27,F,158.4,60.9,26.2,74,107,Dancing
18,M,166.1,83.2,34.7,74,115,Aerobics
29,F,162.8,62.2,32.9,73,113,Gymnastics
34,M,167.9,78.1,28.1,73,102,Pilates
54,F,156.6,56.3,31.3,73,113,Yoga
18,M,181.5,78.3,15.9,73,116,Golf
30,M,164.6,68.1,22.7,73,106,Bowling
21,F,160.8,45.5,23.2,73,114,Table Tennis
21,M,174.6,67.1,14.8,73,94,Hiking
64,M,171.3,69,21.5,73,96,Tai Bo
40,F,161.9,64.3,34.1,73,107,Rock Climbing
62,F,157.6,62.8,34.2,73,104,Weightlifting
57,F,155,61.8,31.8,73,106,Horseback Riding
53,F,169.3,57.6,20.8,73,94,Bicycle Riding
42,F,168.7,74.7,28.2,73,111,Dodgeball
61,M,168.1,73.7,26.2,72,108,Football
48,F,160.6,55.8,34.4,72,121,Walking
41,F,164.4,56.3,25.6,72,92,Jogging
35,M,170.7,64.5,24.1,72,93,Treadmill Running
27,F,160.7,71.3,37.8,72,109,Cycling
16,M,173.9,54.1,12.9,72,85,Swimming
22,M,169.1,70.3,16.5,72,95,Dancing
18,F,160.6,57.1,33,72,109,Aerobics
41,M,168.8,69.8,23.3,72,94,Gymnastics
24,M,169.2,82.8,27,72,109,Pilates
55,F,162.2,55.6,28.6,72,114,Yoga
18,M,168.9,85.2,22.9,71,111,Golf
56,F,167.4,58.1,26.8,71,99,Bowling
28,M,171.8,93.4,34.2,71,104,Table Tennis
39,M,170.2,78.7,26.8,71,101,Hiking
19,M,179.7,85.6,20.1,71,95,Tai Bo
23,M,179.4,69.9,13,71,89,Rock Climbing
15,F,158.6,48.7,28.7,71,105,Weightlifting
31,M,167.3,75.1,21.7,71,99,Horseback Riding
25,F,155.4,49.4,30.5,70,103,Bicycle Riding
26,M,180.3,85.9,19,70,95,Dodgeball
34,F,163.8,59.4,25.4,70,100,Football
17,M,173.7,72.6,16.1,70,97,Walking
62,F,160.8,64.8,30.4,70,109,Jogging
28,F,156,42.7,18.8,70,108,Treadmill Running
54,M,165.6,70.4,22.4,70,112,Cycling
36,F,175.9,91.5,35.2,70,113,Swimming
55,M,166,72.4,18.9,70,94,Dancing
60,F,150.2,52.9,30.8,70,108,Aerobics
33,M,180,97.4,25.2,69,100,Gymnastics
55,F,152.9,68.5,43.2,69,107,Pilates
41,M,177.3,85.4,22,69,99,Yoga
27,F,166.9,62,34.9,69,100,Golf
25,M,179.3,91.9,15.1,69,94,Bowling
26,M,173.7,68.5,13.5,69,97,Table Tennis
24,F,165,53.5,22.1,69,108,Hiking
26,M,180.1,76.2,10.3,69,103,Tai Bo
54,F,160.8,54.1,32.6,69,114,Rock Climbing
62,M,170.8,69.1,23.5,68,98,Weightlifting
23,F,169.1,55.8,22.3,68,104,Horseback Riding
20,M,177.5,66.1,17.6,68,108,Bicycle Riding
19,F,167,60.6,26,68,99,Dodgeball
61,F,160.2,31.2,30.1,68,100,Football
63,M,160.4,66.2,25.7,68,90,Walking
59,F,159.2,56,32.5,68,87,Jogging
23,M,179.3,70.3,17.2,68,95,Treadmill Running
47,F,155.9,49.3,25.6,68,109,Cycling
34,F,164.5,48.9,23.4,68,94,Swimming
36,M,173,79.6,32.5,67,99,Dancing
20,M,171.5,79.2,25.9,67,95,Aerobics
18,M,180.8,65.1,8.1,67,72,Gymnastics
63,F,154.6,59.8,31.5,66,100,Pilates
43,F,159.3,52.9,16.4,66,95,Yoga
23,M,179.8,77.1,13.9,66,88,Golf
18,F,163.4,76.38,34.4,66,100,Bowling
39,F,161.5,54,23.4,66,105,Table Tennis
49,F,164.9,61.4,32.3,66,88,Hiking
49,F,162.8,56.8,30.8,66,106,Tai Bo
40,F,166.6,46.5,19.4,65,92,Rock Climbing
40,M,186.6,84.7,39.9,65,93,Weightlifting
20,M,172.5,59.9,13.7,65,99,Horseback Riding
64,M,167.9,64.3,19,65,119,Bicycle Riding
18,F,167.8,57.3,28.4,65,110,Dodgeball
30,F,173.4,64.9,25.3,64,112,Football
33,F,163.8,46.8,13.3,64,92,Walking
49,F,168.2,57.2,23.5,64,111,Jogging
16,M,176.8,69.8,18.8,64,80,Treadmill Running
18,M,167.4,60.1,9.6,64,100,Cycling
55,F,157.3,52.1,31.8,63,89,Swimming
18,M,194.8,80.3,12.9,63,89,Dancing
26,M,173,69.1,10.9,63,,Aerobics
36,M,174.1,68.6,13.9,62,83,Gymnastics
27,F,169.5,61.8,14.6,62,101,Pilates
60,M,167.7,67.1,19.6,61,81,Yoga
56,M,175.1,65.3,20.2,61,95,Golf
17,M,181.8,73.4,11,61,80,Bowling
38,F,159.8,55.3,25.4,61,92,Table Tennis
50,M,175.1,86.2,21,61,85,Hiking
22,M,164.6,71.3,21.6,60,106,Tai Bo
57,F,156.9,55.3,34.7,60,96,Rock Climbing
41,F,169.1,67.4,20.1,59,90,Weightlifting
49,F,148.7,55.1,40.4,58,91,Horseback Riding
61,M,160.3,59.3,23,56,82,Bicycle Riding
60,M,162,56.4,15.5,56,98,Dodgeball
57,F,160.3,59.4,20.6,56,88,Football
64,M,170.5,76.5,34.4,54,71,Walking
27,F,162,56.4,32.6,54,103,Jogging
20,F,167.3,54,20.9,136,149,Treadmill Running
31,M,172.2,87.7,32.8,135,139,Cycling
22,F,158.7,48.1,31.8,133,152,Swimming
18,M,174.9,76.7,17.3,132,161,Dancing
18,M,167.7,78.9,28.4,130,157,Aerobics
60,F,150.2,51.8,34.5,128,149,Gymnastics
23,F,166.9,51.6,26.7,126,158,Pilates
63,M,159.9,69.8,30.5,126,140,Yoga
18,F,164.5,65.8,37.1,125,151,Golf
40,M,181.2,72,27.2,122,147,Bowling
26,M,184,86.2,25.2,119,130,Table Tennis
23,F,163.7,53.5,25.9,119,148,Hiking
28,M,178,71.9,28.9,119,141,Tai Bo
61,F,152.8,57.9,39.1,118,152,Rock Climbing
18,M,176.1,61.1,12,118,131,Weightlifting
23,M,175.5,62.9,18,118,127,Horseback Riding
24,F,152.7,85.9,49.6,117,146,Bicycle Riding
57,F,158.7,76.5,38.5,116,181,Dodgeball
19,M,176.4,67.8,14.6,115,126,Football
20,M,173.1,67.2,17.9,115,129,Walking
18,M,184.4,115.8,34,115,108,Jogging
32,F,159.5,54.3,22.7,115,131,Treadmill Running
55,M,174.8,70.4,25.4,114,131,Cycling
62,M,174.2,68.9,18.9,114,132,Swimming
28,M,178.5,78.5,18.5,113,125,Dancing
39,M,177.8,90.8,27.7,113,120,Aerobics
18,M,183.8,88,26.1,113,135,Gymnastics
23,M,183.6,83.4,25.9,112,132,Pilates
60,M,166.1,61,29.7,111,132,Yoga
26,F,159.3,44.4,23.4,110,123,Golf
35,M,167.1,66.4,29.6,110,135,Bowling
60,M,172.8,80.8,28.8,110,130,Table Tennis
19,M,164.4,49.4,12.3,110,134,Hiking
16,M,169.4,68.4,28.6,110,154,Tai Bo
63,F,159.9,81.2,43.8,110,138,Rock Climbing
13,M,175.3,81.3,25.3,109,135,Weightlifting
23,M,175.5,76.4,18.4,109,130,Horseback Riding
20,M,182.4,79.2,18.5,109,131,Bicycle Riding
18,M,174.1,71,14.2,109,137,Dodgeball
26,F,163.7,52.2,27.8,108,132,Football
64,F,149.3,50.4,31.4,108,128,Walking
19,M,169.9,62.9,9.4,108,147,Jogging
18,M,183.6,89.1,28.7,108,139,Treadmill Running
25,F,164.8,43.4,26.5,107,124,Cycling
21,F,155.8,54.9,30.7,107,139,Swimming
17,M,174,58.4,13.4,107,103,Dancing
24,F,166.5,52.9,28.3,106,151,Aerobics
19,F,160.7,48.2,23,106,149,Gymnastics
19,M,181.9,58.4,10.3,106,117,Pilates
50,F,148.4,56,34.2,106,126,Yoga
18,M,177.1,85,18.9,106,121,Golf
18,M,172.6,59.6,21.2,105,125,Bowling
15,M,174.8,62.7,18.3,105,143,Table Tennis
41,F,157.9,53,29.7,105,128,Hiking
21,F,169.2,56.3,29,105,111,Tai Bo
19,M,162.3,44.5,13,105,141,Rock Climbing
18,M,174.2,66.3,16.9,105,130,Weightlifting
26,F,160.8,46,21,104,121,Horseback Riding
19,F,160.6,49.4,17.9,104,123,Bicycle Riding
18,M,169.1,87.02,32,104,123,Dodgeball
28,F,171,59.3,23.9,104,134,Football
64,M,167,71.3,22.7,104,124,Walking
18,M,173.3,69.8,20.9,103,130,Jogging
61,F,157.2,66.8,45.8,103,141,Treadmill Running
19,M,176.8,83.6,29.5,103,133,Cycling
17,F,165,90.4,46.9,103,139,Swimming
58,F,156.3,53.4,29.6,103,115,Dancing
19,F,155.1,49.6,34.8,103,135,Aerobics
21,M,167.9,64.9,12.8,102,119,Gymnastics
20,M,173.7,68.76,20,102,127,Pilates
22,M,180.7,72.5,16.9,102,118,Yoga
21,M,167.9,80.8,23.8,102,115,Golf
22,M,172.1,80.6,24.2,101,120,Bowling
22,F,160,50,27.1,101,121,Table Tennis
19,F,164.6,59.7,30.3,101,127,Hiking
53,M,174.4,64.3,19.3,101,116,Tai Bo
17,M,180.2,71.3,8.7,100,115,Rock Climbing
29,F,161,44.9,21.7,100,131,Weightlifting
17,M,167,66.8,19.4,100,131,Horseback Riding
26,F,164.8,63.3,32.4,100,135,Bicycle Riding
15,M,168.4,89.1,44.5,100,159,Dodgeball
18,M,169.2,54.6,10.5,100,125,Football
18,F,155.7,47.7,29.2,100,86,Walking
18,M,181.8,112.2,36.7,100,128,Jogging
18,M,177.2,77,13.2,100,127,Treadmill Running
18,M,174.8,67.2,11.8,100,108,Cycling
18,F,162.4,57.1,24.9,100,124,Swimming
55,F,162.3,65.3,38.8,100,139,Dancing
18,M,168.2,60.4,12.2,100,129,Aerobics
20,M,183,87.8,21.9,100,126,Gymnastics
18,M,169.2,67.6,15.6,100,124,Pilates
36,F,160.6,52.4,14.2,100,110,Yoga
22,F,164.8,56.1,28.4,99,105,Golf
62,M,166.3,69.4,32,99,83,Bowling
19,F,158,69.2,40.8,99,129,Table Tennis
18,M,169.1,60.1,13.3,99,109,Hiking
26,F,167.5,52.2,28.8,99,126,Tai Bo
51,F,154.9,52.8,24.2,99,124,Rock Climbing
25,M,167.2,67.8,24,99,120,Weightlifting
48,F,160.8,51.9,26,99,118,Horseback Riding
19,M,177.9,75.4,17.3,99,118,Bicycle Riding
49,M,179.8,94.8,34.5,99,126,Dodgeball
61,F,154.4,57.2,33.8,99,169,Football
17,M,160,58.1,21.6,99,119,Walking
20,M,178,73.1,18.5,99,130,Jogging
19,M,175.6,71.6,20.7,99,129,Treadmill Running
19,M,176.2,75.8,25.2,99,131,Cycling
21,M,178,69,13,99,115,Swimming
32,M,182.9,95.1,24.7,99,129,Dancing
13,M,166.7,57.5,14.9,99,145,Aerobics
57,M,178.1,73.1,20.3,99,118,Gymnastics
22,F,159.6,60.2,38.7,99,151,Pilates
18,M,180.1,91.6,30.7,99,138,Yoga
15,M,173.4,55.6,10.7,99,125,Golf
18,M,166.8,69.4,23.2,99,141,Bowling
39,M,177.1,94.4,34.5,99,114,Table Tennis
21,M,174.3,92.7,30.4,99,120,Hiking
40,M,177.7,70.7,14.3,99,104,Tai Bo
40,M,172.9,80.1,28.7,99,130,Rock Climbing
32,F,152.7,72.4,40.5,99,119,Weightlifting
18,F,165.8,67.6,31.2,99,117,Horseback Riding
22,M,173.2,75.8,16.5,99,126,Bicycle Riding
61,M,170.7,68.4,23.5,98,106,Dodgeball
23,F,167.3,62.2,26.6,98,111,Football
18,M,171.4,75.4,35.4,98,138,Walking
45,F,154.7,49.7,25.1,98,115,Jogging
20,M,176.5,81.1,21.8,98,138,Treadmill Running
24,F,162.4,52.2,24.6,98,132,Cycling
55,F,152.3,47.5,29.9,98,115,Swimming
18,F,169.4,83.7,36.8,98,150,Dancing
19,M,177.4,70.7,26.2,98,125,Aerobics
21,F,155.6,72.6,41.4,98,126,Gymnastics
19,M,172.5,59.6,17,98,130,Pilates
18,M,172.9,73.2,21,98,130,Yoga
46,M,161.3,72.9,28,98,122,Golf
63,M,176.4,76,17.8,98,119,Bowling
18,M,174.5,139.6,44.5,98,162,Table Tennis
17,F,158,64.1,37.2,98,138,Hiking
19,M,174.4,79.4,20.5,98,121,Tai Bo
20,F,169.2,72.5,37.1,98,119,Rock Climbing
61,M,169.5,72.2,23.2,98,124,Weightlifting
26,M,174.7,63.2,19.4,98,117,Horseback Riding
50,F,152.9,48.6,25.5,98,142,Bicycle Riding
30,M,172.7,90.4,29.8,98,130,Dodgeball
18,M,178.1,72.8,17,98,114,Football
43,F,162.1,55.8,29.2,98,116,Walking
23,F,166.4,55.2,26.2,97,108,Jogging
18,F,160.4,56.3,30,97,132,Treadmill Running
18,M,177.8,61.9,8.6,97,129,Cycling
24,F,164.1,49.6,25,97,130,Swimming
62,F,152.6,67.3,45.1,97,132,Dancing
33,M,179.1,71.1,19.3,97,115,Aerobics
32,F,171.9,57.6,26.1,97,130,Gymnastics
19,F,163.9,61,33.6,97,134,Pilates
33,M,175.2,71.6,15.9,97,103,Yoga
22,M,189.5,88.2,23.4,97,123,Golf
46,M,172.2,75,21.4,97,120,Bowling
15,M,167.6,62,13.5,97,132,Table Tennis
60,M,158.8,67.2,30.6,97,121,Hiking
59,M,158.2,52.6,17.7,97,124,Tai Bo
26,M,173.8,66.2,15.7,97,127,Rock Climbing
21,M,183.1,81,22.3,97,111,Weightlifting
17,M,174,76.7,13.9,97,119,Horseback Riding
20,F,167.7,57.8,29.5,96,123,Bicycle Riding
17,M,166.2,66.8,9.7,96,124,Dodgeball
42,M,171.7,80.6,31.2,96,109,Football
18,M,188.6,99.1,21.5,96,122,Walking
26,M,167.1,83.1,29.5,96,126,Jogging
15,M,174.5,84.9,31.8,96,90,Treadmill Running
24,M,171.9,61.2,19.1,96,127,Cycling
17,M,183,104.3,29.5,96,152,Swimming
18,F,164.8,49.6,22.3,96,126,Dancing
20,M,178.6,70.7,22.2,96,130,Aerobics
18,M,174.5,74.6,25.4,96,121,Gymnastics
25,F,166,60.62,33.1,96,125,Pilates
18,M,185.7,85,12.6,96,112,Yoga
23,F,166,65.3,36.5,96,120,Golf
62,F,156.1,56.9,35.6,96,134,Bowling
16,M,174,60.4,8.9,96,127,Table Tennis
20,M,173.4,93.1,25.1,96,125,Hiking
53,F,164.9,66.2,33,96,121,Tai Bo
64,F,160.5,63.6,35.6,96,119,Rock Climbing
18,F,159.1,51.6,26.6,96,142,Weightlifting
24,F,162.6,56.5,33.1,95,122,Horseback Riding
26,F,160,59.9,34.2,95,114,Bicycle Riding
24,M,179.2,83.2,19.1,95,114,Dodgeball
21,F,157.8,78.2,38.8,95,149,Football
54,F,157.5,68.4,30.7,95,105,Walking
44,F,163.1,77.34,40.4,95,118,Jogging
19,M,158.8,43.8,3.6,95,123,Treadmill Running
17,F,160.4,48.5,25.9,95,123,Cycling
18,M,172.4,78.7,25.4,95,119,Swimming
19,F,160.5,49.6,16.8,95,110,Dancing
18,M,180.9,94.8,23.8,95,122,Aerobics
18,F,165,69.2,37.9,95,125,Gymnastics
20,M,173.4,74.5,13.2,95,113,Pilates
17,M,178.8,102.7,28.3,95,111,Yoga
27,M,173,66.1,20.4,95,133,Golf
19,M,175.9,64.5,22.2,95,121,Bowling
61,F,158.4,60.6,37.7,95,148,Table Tennis
18,M,173,66.6,18.9,95,119,Hiking
16,M,179.6,53.5,13.2,95,119,Tai Bo
60,F,158.5,59.04,35.5,95,100,Rock Climbing
18,M,173.4,92.6,21.8,95,119,Weightlifting
20,M,169.2,70,14.5,95,110,Horseback Riding
23,M,181.8,102.9,28.7,95,116,Bicycle Riding
19,F,164.5,68,33.3,95,153,Dodgeball
38,F,163.8,65.6,29.4,95,121,Football
28,M,170,75.5,30.5,94,119,Walking
34,F,157.8,44.7,25.7,94,130,Jogging
27,M,166.7,68.1,25.3,94,122,Treadmill Running
26,F,166.4,56.8,22.9,94,129,Cycling
21,F,160.7,60.4,31.6,94,132,Swimming
18,M,173.3,85.9,28.7,94,131,Dancing
18,F,165.2,51.4,21.6,94,127,Aerobics
51,F,160.7,61.5,25.2,94,132,Gymnastics
18,M,181.7,76.5,16.5,94,120,Pilates
19,M,167.8,73.3,29.5,94,120,Yoga
18,F,158.1,53,20.6,94,125,Golf
22,F,161.5,55.3,28.7,94,125,Bowling
23,F,176.2,80.7,35.6,94,124,Table Tennis
53,F,154.7,58.6,31.5,94,125,Hiking
23,F,169.9,53.6,31.4,94,125,Tai Bo
24,M,172.5,73.2,16.4,94,114,Rock Climbing
40,F,169.3,65.9,27.7,94,129,Weightlifting
26,M,177.3,103.7,32,94,133,Horseback Riding
23,M,172.6,71.4,13.6,94,115,Bicycle Riding
26,M,169.1,65.9,17.8,94,120,Dodgeball
24,M,168.1,84,26.1,94,128,Football
59,F,158,56,35.4,94,128,Walking
23,M,180,90.4,30.3,94,105,Jogging
62,F,150.5,54.5,35,94,149,Treadmill Running
64,M,172.5,71.5,25.3,94,120,Cycling
16,M,165.3,52.2,13.7,94,112,Swimming
19,M,168.7,59.6,15.1,94,120,Dancing
28,F,162,53.2,30.4,93,129,Aerobics
29,M,178,86.6,14.8,93,98,Gymnastics
22,M,171,68.7,17.1,93,115,Pilates
49,M,161.5,73.4,26.2,93,113,Yoga
15,M,179,56.9,10.7,93,119,Golf
21,F,162.8,61.6,35,93,129,Bowling
19,F,160,58.4,30.6,93,123,Table Tennis
60,F,153.4,66.5,36.9,93,103,Hiking
63,M,153.3,50.9,19.4,93,120,Tai Bo
59,F,153.5,61.5,34.7,93,125,Rock Climbing
37,F,162.8,56.6,33.3,93,114,Weightlifting
48,F,172,63.6,23.2,93,124,Horseback Riding
27,M,174.9,77.3,28.7,93,131,Bicycle Riding
18,M,174.9,66.6,13.5,93,115,Dodgeball
21,F,164.6,74,38.8,93,126,Football
20,F,168.8,93.1,42.2,93,125,Walking
57,F,146.1,51.3,31.3,93,129,Jogging
20,F,161.2,58.8,26.4,93,114,Treadmill Running
28,M,170.8,64.8,7.8,93,,Cycling
37,F,171.5,71.1,33.5,93,129,Swimming
18,M,175,66.6,14.5,92,120,Dancing
61,M,169.4,71.6,29.7,92,141,Aerobics
24,F,161.4,46.7,25.5,92,116,Gymnastics
62,F,152.3,66.9,44.2,92,121,Pilates
16,M,179.6,81.5,27.5,92,150,Yoga
20,M,175.9,74.8,18.9,92,107,Golf
20,M,176.1,75.1,25.1,92,131,Bowling
22,F,155.2,47.5,20.8,92,122,Table Tennis
56,M,168.2,88.6,30.2,92,109,Hiking
32,F,160.8,62.8,28.2,92,110,Tai Bo
62,M,167.9,62,18.2,92,129,Rock Climbing
14,F,157.5,62.1,36.6,92,134,Weightlifting
19,M,180.6,65.3,8.9,92,120,Horseback Riding
52,F,159.5,75.1,42.9,92,127,Bicycle Riding
17,F,157.7,57.5,27.7,92,141,Dodgeball
36,F,160,55.6,32.2,92,131,Football
52,F,155.5,68,42.7,91,118,Walking
25,F,163.2,58.9,35.6,91,131,Jogging
23,M,178.9,81.1,20.4,91,109,Treadmill Running
15,M,180.1,71.5,17.4,91,141,Cycling
63,F,154.7,56.4,25.4,91,140,Swimming
19,M,170.5,54.7,14.9,91,121,Dancing
20,M,184.1,82.7,27.3,91,126,Aerobics
27,M,166.5,72,29.8,91,114,Gymnastics
62,F,152,54.1,32.6,91,115,Pilates
25,M,179,68,14,91,111,Yoga
48,M,172.3,67,15.1,91,104,Golf
18,M,169.5,68.8,30.1,91,119,Bowling
18,F,163.4,70.1,36.5,91,135,Table Tennis
52,F,158.2,54.8,26.9,91,133,Hiking
31,M,172.8,79.8,27.8,91,121,Tai Bo
41,M,178,70.5,12.5,91,115,Rock Climbing
18,F,156.7,61.7,32.8,91,133,Weightlifting
15,M,162.1,61.7,16.7,90,120,Horseback Riding
29,F,166.1,61.6,36.3,90,126,Bicycle Riding
18,F,166.6,59.3,26.3,90,115,Dodgeball
21,F,155.1,44.8,28.9,90,119,Football
22,M,172.8,61.4,10.4,90,113,Walking
18,M,181,73.3,11.6,90,92,Jogging
40,F,158.1,49.6,30,90,145,Treadmill Running
24,M,169.7,79.2,21.7,90,97,Cycling
20,M,170.9,62.2,19.7,90,119,Swimming
53,F,153.2,56.1,35.6,90,120,Dancing
60,F,154.3,52.9,38,90,130,Aerobics
20,M,176.6,73,18.9,90,109,Gymnastics
18,M,177.4,75.7,18.4,90,120,Pilates
63,F,159.1,51.1,21.5,90,120,Yoga
45,F,164.1,71.7,34.6,90,120,Golf
16,M,165.2,67.1,17.1,90,118,Bowling
34,F,173,60.4,25.6,90,110,Table Tennis
24,F,162.4,72.3,36.6,90,114,Hiking
59,M,170.6,75.8,28.8,90,122,Tai Bo
23,M,171.6,73.6,19.3,90,113,Rock Climbing
